unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1609894320,2021-01-06 00:52:00,BTC/USD,33815.24,33816.95,33764.22,33777.84,4.29986243,145240.0651825512
1609894260,2021-01-06 00:51:00,BTC/USD,33845.41,33856.48,33789.99,33816.49,8.44154010,285463.25637624896
1609894200,2021-01-06 00:50:00,BTC/USD,33827.19,33863.05,33815.84,33852.89,5.19914784,176006.1799212576
1609894140,2021-01-06 00:49:00,BTC/USD,33831.85,33858.87,33809.35,33816.68,3.76596923,127352.57634075641
1609894080,2021-01-06 00:48:00,BTC/USD,33876.96,33876.99,33822.14,33831.85,9.38270055,317434.1176025175
1609894020,2021-01-06 00:47:00,BTC/USD,33865.61,33899.84,33865.61,33876.96,7.63402647,258617.6093631312
1609893960,2021-01-06 00:46:00,BTC/USD,33883.13,33892.97,33839.17,33859.95,6.51322691,220537.5375112545
1609893900,2021-01-06 00:45:00,BTC/USD,33857.68,33895.77,33857.68,33883.12,3.31574663,112347.8409538856
1609893840,2021-01-06 00:44:00,BTC/USD,33916.22,33916.22,33894.41,33894.41,6.47244494,219379.70249878542
1609893780,2021-01-06 00:43:00,BTC/USD,33872.26,33933.49,33865.49,33909.85,2.23036603,75631.37752239549
1609893720,2021-01-06 00:42:00,BTC/USD,33879.35,33882.60,33818.15,33827.18,6.59683817,223152.4322074606
1609893660,2021-01-06 00:41:00,BTC/USD,33890.60,33903.18,33870.18,33893.78,6.03374653,204506.4774635834
1609893600,2021-01-06 00:40:00,BTC/USD,33867.81,33912.91,33854.20,33901.24,12.95722942,439266.1443024808
1609893540,2021-01-06 00:39:00,BTC/USD,33822.32,33893.61,33814.78,33870.76,8.36098034,283192.7584608584
1609893480,2021-01-06 00:38:00,BTC/USD,33822.14,33861.61,33814.49,33841.81,10.54836368,356975.7194694608
1609893420,2021-01-06 00:37:00,BTC/USD,33789.01,33822.78,33789.01,33811.35,4.70621024,159123.321598224
1609893360,2021-01-06 00:36:00,BTC/USD,33769.65,33807.74,33769.65,33802.77,4.11857948,139219.3948891596
1609893300,2021-01-06 00:35:00,BTC/USD,33809.42,33809.42,33731.55,33776.93,10.06096272,339828.4335260496
1609893240,2021-01-06 00:34:00,BTC/USD,33805.63,33808.79,33767.79,33797.94,6.46493710,218501.55620957402
1609893180,2021-01-06 00:33:00,BTC/USD,33798.77,33823.40,33767.72,33823.39,2.60529053,88119.7576594967
1609893120,2021-01-06 00:32:00,BTC/USD,33787.91,33831.66,33787.91,33790.65,6.37849614,215533.530593091
1609893060,2021-01-06 00:31:00,BTC/USD,33729.31,33831.66,33729.31,33785.17,27.07350286,914682.8966205862
1609893000,2021-01-06 00:30:00,BTC/USD,33708.91,33727.99,33690.14,33709.00,7.56873476,255134.48002483998
1609892940,2021-01-06 00:29:00,BTC/USD,33562.67,33710.16,33553.51,33687.84,18.82697915,634240.2612885359
1609892880,2021-01-06 00:28:00,BTC/USD,33556.30,33558.61,33485.50,33555.04,4.23557672,142124.94626266882
1609892820,2021-01-06 00:27:00,BTC/USD,33570.36,33570.99,33518.65,33556.50,8.69553599,291791.753448435
1609892760,2021-01-06 00:26:00,BTC/USD,33550.74,33627.62,33550.74,33555.04,12.40185762,416144.8285134048
1609892700,2021-01-06 00:25:00,BTC/USD,33490.63,33568.16,33490.53,33542.80,21.78099395,730595.5238660601
1609892640,2021-01-06 00:24:00,BTC/USD,33402.61,33542.30,33402.61,33473.95,6.14479747,205690.6432709065
1609892580,2021-01-06 00:23:00,BTC/USD,33544.95,33544.95,33348.27,33402.62,27.26160901,910609.1663496064
1609892520,2021-01-06 00:22:00,BTC/USD,33578.64,33579.44,33395.92,33519.20,106.03187634,3554103.6694157277
1609892460,2021-01-06 00:21:00,BTC/USD,33582.84,33624.12,33468.46,33547.29,24.68843269,828230.0110969101
1609892400,2021-01-06 00:20:00,BTC/USD,33703.88,33703.88,33580.00,33580.00,11.49683716,386063.7918328
1609892340,2021-01-06 00:19:00,BTC/USD,33657.97,33702.98,33580.77,33687.44,17.63595890,594110.307286216
1609892280,2021-01-06 00:18:00,BTC/USD,33724.39,33769.38,33633.11,33668.72,6.08718718,204947.8007510096
1609892220,2021-01-06 00:17:00,BTC/USD,33703.18,33727.86,33629.40,33727.86,8.90202898,300246.3871533828
1609892160,2021-01-06 00:16:00,BTC/USD,33787.22,33788.17,33640.00,33686.63,19.14578613,644957.0134204419
1609892100,2021-01-06 00:15:00,BTC/USD,33904.54,33904.54,33778.51,33779.42,3.71233406,125400.49139304519
1609892040,2021-01-06 00:14:00,BTC/USD,33882.12,33910.34,33845.81,33886.27,8.29399095,281052.4167092565
1609891980,2021-01-06 00:13:00,BTC/USD,33879.60,33897.41,33850.00,33869.61,5.36340144,181656.3150462384
1609891920,2021-01-06 00:12:00,BTC/USD,33890.35,33909.07,33832.46,33879.77,10.30075678,348987.27053234057
1609891860,2021-01-06 00:11:00,BTC/USD,33831.66,33912.91,33831.66,33890.24,30.63157711,1038111.4998364063
1609891800,2021-01-06 00:10:00,BTC/USD,33701.30,33830.66,33701.30,33815.76,17.54964814,593454.6895866864
1609891740,2021-01-06 00:09:00,BTC/USD,33793.26,33793.96,33600.71,33701.30,56.74203306,1912280.278764978
1609891680,2021-01-06 00:08:00,BTC/USD,33813.96,33879.92,33791.11,33807.84,17.61869019,595649.8589530895
1609891620,2021-01-06 00:07:00,BTC/USD,33897.80,33902.69,33809.08,33809.08,21.40390636,723646.3824377488
1609891560,2021-01-06 00:06:00,BTC/USD,33893.20,33942.53,33872.26,33873.74,6.13453378,207799.6022849372
1609891500,2021-01-06 00:05:00,BTC/USD,33938.71,33979.14,33880.00,33880.00,11.06186999,374776.1552612
1609891440,2021-01-06 00:04:00,BTC/USD,34048.59,34048.59,33924.17,33940.14,8.57625538,291079.30827295315
1609891380,2021-01-06 00:03:00,BTC/USD,34091.76,34107.65,34052.05,34072.14,5.78953652,197261.8988445528
1609891320,2021-01-06 00:02:00,BTC/USD,34141.77,34164.14,34104.71,34112.53,20.16400134,687845.1006307901
1609891260,2021-01-06 00:01:00,BTC/USD,34125.00,34198.80,34125.00,34134.19,9.51809994,324892.6317909486
1609891200,2021-01-06 00:00:00,BTC/USD,34081.24,34134.69,34081.24,34124.99,3.11963927,106457.65889235729
1609891140,2021-01-05 23:59:00,BTC/USD,33979.39,34075.23,33979.39,34039.05,3.08034577,104852.04368231852
1609891080,2021-01-05 23:58:00,BTC/USD,33960.41,34001.48,33958.82,33987.85,6.41401452,217998.563403582
1609891020,2021-01-05 23:57:00,BTC/USD,34002.34,34002.34,33956.31,33968.22,6.24710966,212203.1952950052
1609890960,2021-01-05 23:56:00,BTC/USD,34066.78,34088.11,34008.83,34013.52,3.81342246,129707.92111165919
1609890900,2021-01-05 23:55:00,BTC/USD,34076.80,34100.39,34061.72,34066.79,19.44378721,662387.4156877559
1609890840,2021-01-05 23:54:00,BTC/USD,34071.29,34110.42,34066.22,34066.61,6.72309188,229032.9490701268
1609890780,2021-01-05 23:53:00,BTC/USD,34122.63,34122.68,34044.73,34071.27,2.37080818,80776.4456189886
1609890720,2021-01-05 23:52:00,BTC/USD,34086.08,34155.16,34086.08,34138.97,10.49290179,358216.8594217563
1609890660,2021-01-05 23:51:00,BTC/USD,34128.49,34128.49,34089.43,34104.63,1.93179076,65883.0091072188
1609890600,2021-01-05 23:50:00,BTC/USD,34117.93,34152.43,34099.92,34111.88,6.08756379,207658.24549682517
1609890540,2021-01-05 23:49:00,BTC/USD,34045.52,34124.34,34045.52,34118.13,18.21955784,621617.2429276392
1609890480,2021-01-05 23:48:00,BTC/USD,33897.90,34045.53,33891.79,34025.84,21.77602747,740947.6265298247
1609890420,2021-01-05 23:47:00,BTC/USD,33845.27,33893.79,33839.90,33887.94,16.22432653,549809.0039890482
1609890360,2021-01-05 23:46:00,BTC/USD,33864.99,33884.16,33802.55,33850.00,32.53244134,1101223.139359
1609890300,2021-01-05 23:45:00,BTC/USD,33964.39,33964.39,33850.00,33864.46,9.30865795,315232.67480145703
1609890240,2021-01-05 23:44:00,BTC/USD,34049.01,34065.29,33980.06,33980.06,7.46585637,253690.24740398218
1609890180,2021-01-05 23:43:00,BTC/USD,34068.16,34075.97,34041.86,34068.74,6.78421171,231129.5448529454
1609890120,2021-01-05 23:42:00,BTC/USD,34007.94,34067.52,33958.91,34067.52,3.64589614,124206.63966737279
1609890060,2021-01-05 23:41:00,BTC/USD,34020.54,34024.45,34007.79,34007.94,1.88201698,64003.520534821204
1609890000,2021-01-05 23:40:00,BTC/USD,34046.90,34046.90,33985.80,34023.24,5.49183899,186850.1559981276
1609889940,2021-01-05 23:39:00,BTC/USD,33999.53,34060.90,33997.20,34048.34,9.08543484,309343.9744801656
1609889880,2021-01-05 23:38:00,BTC/USD,33963.82,33999.68,33947.98,33999.68,6.04102967,205393.0756505056
1609889820,2021-01-05 23:37:00,BTC/USD,34000.45,34005.23,33947.05,33963.82,7.47974185,254040.605839867
1609889760,2021-01-05 23:36:00,BTC/USD,34015.92,34045.53,33981.02,34000.45,15.78880299,536826.4066213454
1609889700,2021-01-05 23:35:00,BTC/USD,33943.59,34022.45,33943.59,34015.92,8.47925914,288429.8005655088
1609889640,2021-01-05 23:34:00,BTC/USD,33958.36,33960.28,33940.00,33943.81,12.98455702,440745.3364210462
1609889580,2021-01-05 23:33:00,BTC/USD,33956.05,33990.02,33942.56,33958.36,16.52653620,561214.065832632
1609889520,2021-01-05 23:32:00,BTC/USD,34023.37,34023.38,33949.44,33969.56,5.63938987,191567.59255235718
1609889460,2021-01-05 23:31:00,BTC/USD,33985.24,34035.14,33985.24,34023.37,5.89677501,200628.15797198372
1609889400,2021-01-05 23:30:00,BTC/USD,33969.39,34024.25,33954.44,33955.44,4.09389913,139010.1462747672
1609889340,2021-01-05 23:29:00,BTC/USD,33917.22,33946.55,33898.42,33946.55,1.58167084,53692.268253602
1609889280,2021-01-05 23:28:00,BTC/USD,33938.42,33958.80,33850.02,33889.00,6.55476055,222134.28027895
1609889220,2021-01-05 23:27:00,BTC/USD,33958.34,34000.00,33916.91,33947.76,2.54801987,86499.56702199121
1609889160,2021-01-05 23:26:00,BTC/USD,33834.77,33973.33,33834.77,33948.31,3.00590863,102045.5180029153
1609889100,2021-01-05 23:25:00,BTC/USD,33825.85,33882.75,33800.00,33858.79,29.71074886,1005970.0063934794
1609889040,2021-01-05 23:24:00,BTC/USD,33951.56,33955.22,33800.00,33851.53,20.53798474,695242.2065656522
1609888980,2021-01-05 23:23:00,BTC/USD,33960.90,34008.98,33934.57,33934.57,4.70458609,159648.1059921313
1609888920,2021-01-05 23:22:00,BTC/USD,33956.61,34002.34,33902.23,33982.41,4.30139539,146171.7817150899
1609888860,2021-01-05 23:21:00,BTC/USD,34074.25,34074.26,33942.81,33967.87,8.58996605,291782.8500908135
1609888800,2021-01-05 23:20:00,BTC/USD,33973.95,34075.98,33902.96,34074.19,19.62293437,668635.5940809103
1609888740,2021-01-05 23:19:00,BTC/USD,33858.66,33953.60,33825.10,33921.61,8.50909024,288642.04057608644
1609888680,2021-01-05 23:18:00,BTC/USD,33960.60,33960.60,33791.11,33855.91,37.79352474,1279534.1721802135
1609888620,2021-01-05 23:17:00,BTC/USD,34071.06,34071.06,33895.24,33971.13,15.49200871,526281.0418485423
1609888560,2021-01-05 23:16:00,BTC/USD,34120.06,34143.89,33994.35,34068.73,28.58139312,973731.7652291377
1609888500,2021-01-05 23:15:00,BTC/USD,34158.57,34195.11,34089.00,34089.00,6.81757780,232404.4096242
1609888440,2021-01-05 23:14:00,BTC/USD,34204.60,34206.60,34170.49,34176.30,1.38576516,47360.325837708006
1609888380,2021-01-05 23:13:00,BTC/USD,34255.61,34300.00,34198.80,34198.80,6.99172628,239108.64870446402
1609888320,2021-01-05 23:12:00,BTC/USD,34183.44,34255.83,34161.51,34226.32,2.74832263,94064.9697976216
1609888260,2021-01-05 23:11:00,BTC/USD,34220.49,34240.03,34171.01,34171.01,7.01054700,239557.47164247002
1609888200,2021-01-05 23:10:00,BTC/USD,34239.95,34261.76,34211.80,34211.80,5.08628385,174010.92581943
1609888140,2021-01-05 23:09:00,BTC/USD,34281.32,34281.32,34211.80,34263.38,3.51452517,120419.5114192746
1609888080,2021-01-05 23:08:00,BTC/USD,34164.77,34297.51,34151.36,34281.32,11.08242734,379920.2380192888
1609888020,2021-01-05 23:07:00,BTC/USD,34141.23,34203.88,34119.19,34166.92,3.83636642,131076.8245628264
1609887960,2021-01-05 23:06:00,BTC/USD,34187.16,34187.17,34092.79,34121.38,12.25480294,418150.7879408572
1609887900,2021-01-05 23:05:00,BTC/USD,34239.84,34239.84,34075.98,34225.00,36.93715486,1264174.1250835
1609887840,2021-01-05 23:04:00,BTC/USD,34288.16,34288.16,34239.84,34271.39,3.41527372,117046.1776148708
1609887780,2021-01-05 23:03:00,BTC/USD,34347.36,34354.15,34248.00,34260.82,3.95155469,135383.5039542458
1609887720,2021-01-05 23:02:00,BTC/USD,34364.83,34364.83,34325.93,34347.08,1.18275127,40624.052490791604
1609887660,2021-01-05 23:01:00,BTC/USD,34364.35,34396.90,34364.35,34380.84,4.77379362,164127.0346422408
1609887600,2021-01-05 23:00:00,BTC/USD,34317.84,34378.00,34317.84,34364.30,2.12544136,73039.30452744801
1609887540,2021-01-05 22:59:00,BTC/USD,34290.49,34348.16,34290.49,34290.52,3.03124316,103942.90420284319
1609887480,2021-01-05 22:58:00,BTC/USD,34368.74,34368.74,34315.96,34315.96,2.66792389,91552.3694922844
1609887420,2021-01-05 22:57:00,BTC/USD,34378.00,34415.32,34361.72,34361.72,3.59528379,123540.1349125188
1609887360,2021-01-05 22:56:00,BTC/USD,34330.25,34413.41,34330.25,34378.00,3.92708654,135005.38107211998
1609887300,2021-01-05 22:55:00,BTC/USD,34293.11,34325.58,34266.85,34305.95,2.11994769,72726.8194557555
1609887240,2021-01-05 22:54:00,BTC/USD,34351.44,34376.83,34300.00,34300.00,4.16439572,142838.773196
1609887180,2021-01-05 22:53:00,BTC/USD,34353.83,34401.89,34331.93,34331.93,2.46383946,84588.3638719578
1609887120,2021-01-05 22:52:00,BTC/USD,34397.71,34397.71,34291.06,34342.44,2.19524333,75390.0123459252
1609887060,2021-01-05 22:51:00,BTC/USD,34303.42,34382.85,34250.03,34358.55,11.75930744,404032.75264261203
1609887000,2021-01-05 22:50:00,BTC/USD,34331.24,34366.19,34280.93,34280.93,3.03438383,104021.4996693619
1609886940,2021-01-05 22:49:00,BTC/USD,34338.42,34405.04,34338.42,34338.64,3.73691609,128320.61632471759
1609886880,2021-01-05 22:48:00,BTC/USD,34400.46,34426.74,34338.42,34340.11,2.37232011,81465.7335326121
1609886820,2021-01-05 22:47:00,BTC/USD,34449.46,34499.97,34431.43,34431.43,2.29903713,79159.13600899589
1609886760,2021-01-05 22:46:00,BTC/USD,34332.92,34499.91,34332.92,34413.84,9.20354311,316729.26002064237
1609886700,2021-01-05 22:45:00,BTC/USD,34464.71,34490.56,34280.93,34315.56,42.01656060,1441821.8062629357
1609886640,2021-01-05 22:44:00,BTC/USD,34496.59,34500.00,34450.14,34490.57,3.85702945,133031.1442372865
1609886580,2021-01-05 22:43:00,BTC/USD,34498.00,34500.00,34479.23,34486.07,6.17786964,213050.4448559148
1609886520,2021-01-05 22:42:00,BTC/USD,34487.11,34498.00,34466.52,34498.00,10.64864765,367357.0466297
1609886460,2021-01-05 22:41:00,BTC/USD,34404.04,34487.11,34404.04,34487.11,3.62085055,124872.6712114105
1609886400,2021-01-05 22:40:00,BTC/USD,34475.60,34487.11,34353.59,34355.90,31.68629997,1088611.353139323
1609886340,2021-01-05 22:39:00,BTC/USD,34436.73,34477.80,34428.60,34471.57,4.50200330,155191.121896181
1609886280,2021-01-05 22:38:00,BTC/USD,34419.50,34487.10,34372.82,34474.74,17.00687195,586307.488689543
1609886220,2021-01-05 22:37:00,BTC/USD,34348.46,34419.50,34348.46,34419.50,13.23615271,455581.75820184505
1609886160,2021-01-05 22:36:00,BTC/USD,34319.70,34326.39,34289.59,34326.39,3.87543388,133029.6547840932
1609886100,2021-01-05 22:35:00,BTC/USD,34294.97,34320.00,34274.38,34319.70,9.87685794,338970.801443418
1609886040,2021-01-05 22:34:00,BTC/USD,34185.83,34294.97,34185.83,34294.97,1.49670502,51329.453759749405
1609885980,2021-01-05 22:33:00,BTC/USD,34191.42,34209.40,34182.90,34209.40,2.24523177,76808.03171263801
1609885920,2021-01-05 22:32:00,BTC/USD,34174.40,34212.50,34174.39,34212.50,1.41362457,48363.630601125005
1609885860,2021-01-05 22:31:00,BTC/USD,34224.16,34249.94,34170.43,34190.46,1.47765272,50521.6262170512
1609885800,2021-01-05 22:30:00,BTC/USD,34224.09,34280.07,34224.09,34250.20,1.60077770,54826.956380539996
1609885740,2021-01-05 22:29:00,BTC/USD,34209.87,34270.90,34209.86,34215.00,10.25590763,350905.87956045
1609885680,2021-01-05 22:28:00,BTC/USD,34293.77,34293.77,34178.69,34242.36,13.45298011,460661.7879994596
1609885620,2021-01-05 22:27:00,BTC/USD,34320.81,34320.82,34284.38,34293.77,3.66930212,125834.20296379238
1609885560,2021-01-05 22:26:00,BTC/USD,34329.08,34333.03,34274.15,34298.04,12.72979659,436607.0726356836
1609885500,2021-01-05 22:25:00,BTC/USD,34300.00,34363.32,34279.17,34355.40,4.07116174,139866.390042396
1609885440,2021-01-05 22:24:00,BTC/USD,34372.99,34382.81,34217.99,34261.40,15.79193539,541053.8151709461
1609885380,2021-01-05 22:23:00,BTC/USD,34410.65,34437.29,34377.90,34390.06,12.22537980,420431.544844788
1609885320,2021-01-05 22:22:00,BTC/USD,34386.38,34425.55,34362.68,34414.26,20.82074349,716530.4798581675
1609885260,2021-01-05 22:21:00,BTC/USD,34355.02,34400.03,34350.61,34400.03,4.38117090,150712.410395127
1609885200,2021-01-05 22:20:00,BTC/USD,34292.25,34386.99,34263.87,34355.02,21.63171506,743158.0035206012
1609885140,2021-01-05 22:19:00,BTC/USD,34297.87,34307.40,34263.87,34288.06,6.02776738,206680.4495914828
1609885080,2021-01-05 22:18:00,BTC/USD,34269.05,34315.54,34245.53,34303.03,14.31539467,491061.4128268501
1609885020,2021-01-05 22:17:00,BTC/USD,34198.80,34269.05,34179.48,34269.05,18.58458347,636876.0201626035
1609884960,2021-01-05 22:16:00,BTC/USD,34170.91,34198.80,34150.02,34198.80,5.85658591,200288.210218908
1609884900,2021-01-05 22:15:00,BTC/USD,34148.61,34157.37,34126.92,34157.36,1.89582223,64756.282406112805
1609884840,2021-01-05 22:14:00,BTC/USD,34163.74,34163.74,34123.27,34148.61,6.57431861,224503.8422286321
1609884780,2021-01-05 22:13:00,BTC/USD,34118.44,34163.75,34114.83,34163.75,3.58317838,122414.81037972501
1609884720,2021-01-05 22:12:00,BTC/USD,34180.17,34180.17,34068.57,34079.82,6.41924295,218766.644272269
1609884660,2021-01-05 22:11:00,BTC/USD,34166.05,34198.80,34163.20,34198.67,3.85823347,131946.4532234849
1609884600,2021-01-05 22:10:00,BTC/USD,34107.15,34194.99,34101.10,34166.05,23.14257690,790690.4394942451
1609884540,2021-01-05 22:09:00,BTC/USD,34099.90,34100.00,34061.29,34081.29,9.73783003,331877.80922313867
1609884480,2021-01-05 22:08:00,BTC/USD,34027.76,34100.00,34027.76,34100.00,8.76655680,298939.58688
1609884420,2021-01-05 22:07:00,BTC/USD,34055.55,34055.55,33978.30,34024.92,7.58684489,258141.7904346588
1609884360,2021-01-05 22:06:00,BTC/USD,34068.62,34090.00,34022.80,34063.17,7.49290447,255232.07875536988
1609884300,2021-01-05 22:05:00,BTC/USD,34035.14,34093.95,34020.38,34081.29,21.86588530,745217.578016037
1609884240,2021-01-05 22:04:00,BTC/USD,33941.74,34035.14,33941.74,34035.14,7.59818605,258605.325957797
1609884180,2021-01-05 22:03:00,BTC/USD,34007.94,34030.25,33941.84,33941.84,4.98159643,169084.5489716312
1609884120,2021-01-05 22:02:00,BTC/USD,33953.60,34031.45,33952.33,34031.34,18.92127854,643916.4632294435
1609884060,2021-01-05 22:01:00,BTC/USD,33904.24,33953.60,33904.24,33939.87,8.39292161,284854.6683635907
1609884000,2021-01-05 22:00:00,BTC/USD,33820.36,33904.25,33812.68,33904.25,7.79794557,264383.4960916725
1609883940,2021-01-05 21:59:00,BTC/USD,33829.54,33829.67,33801.24,33801.24,3.35246115,113317.34392182599
1609883880,2021-01-05 21:58:00,BTC/USD,33816.62,33831.66,33816.62,33827.98,11.67593837,394973.4096615927
1609883820,2021-01-05 21:57:00,BTC/USD,33816.64,33817.87,33785.85,33796.00,7.06417825,238740.96813700002
1609883760,2021-01-05 21:56:00,BTC/USD,33831.66,33831.66,33743.49,33786.97,6.67003951,225360.4248231847
1609883700,2021-01-05 21:55:00,BTC/USD,33758.00,33831.66,33731.55,33831.66,6.42805062,217471.62303862922
1609883640,2021-01-05 21:54:00,BTC/USD,33776.22,33783.30,33734.05,33777.08,5.54102975,187159.80514813
1609883580,2021-01-05 21:53:00,BTC/USD,33740.57,33797.72,33706.09,33776.22,11.25077513,380008.65596140857
1609883520,2021-01-05 21:52:00,BTC/USD,33679.64,33717.38,33668.29,33689.41,2.41143753,81239.90763755732
1609883460,2021-01-05 21:51:00,BTC/USD,33617.65,33706.60,33606.54,33684.45,11.32238212,381388.214402034
1609883400,2021-01-05 21:50:00,BTC/USD,33659.03,33711.01,33592.08,33592.08,6.08102071,204274.1341719768
1609883340,2021-01-05 21:49:00,BTC/USD,33709.36,33740.32,33589.10,33636.66,10.45779287,351765.22311861423
1609883280,2021-01-05 21:48:00,BTC/USD,33750.67,33751.83,33610.52,33707.11,31.52497448,1062615.7825445528
1609883220,2021-01-05 21:47:00,BTC/USD,33776.41,33820.73,33750.61,33770.70,19.48837780,658136.1601704599
1609883160,2021-01-05 21:46:00,BTC/USD,33847.33,33847.33,33750.61,33776.61,27.70770607,935872.3819210228
1609883100,2021-01-05 21:45:00,BTC/USD,33920.75,33920.75,33831.66,33880.29,20.63816695,699227.0813344155
1609883040,2021-01-05 21:44:00,BTC/USD,33914.60,33956.65,33900.85,33920.75,3.85952222,130917.88834406501
1609882980,2021-01-05 21:43:00,BTC/USD,33978.52,34025.32,33913.15,33918.32,4.23378953,143603.0280911896
1609882920,2021-01-05 21:42:00,BTC/USD,34053.74,34056.99,33990.01,34001.88,3.90796089,132878.0172264732
1609882860,2021-01-05 21:41:00,BTC/USD,34043.89,34100.00,34031.65,34074.09,14.20122573,483893.8436343357
1609882800,2021-01-05 21:40:00,BTC/USD,33995.29,34035.40,33981.37,34026.43,7.03343137,239322.5601711091
1609882740,2021-01-05 21:39:00,BTC/USD,33946.62,33999.00,33943.01,33999.00,7.22001905,245473.42768095
1609882680,2021-01-05 21:38:00,BTC/USD,33940.00,33971.01,33922.60,33946.58,9.26138151,314392.2283397358
1609882620,2021-01-05 21:37:00,BTC/USD,33944.78,33959.52,33909.90,33922.00,11.01009680,373484.50364959997
1609882560,2021-01-05 21:36:00,BTC/USD,33921.41,33959.48,33888.88,33944.78,3.75356054,127413.7867469812
1609882500,2021-01-05 21:35:00,BTC/USD,33988.00,33995.76,33911.77,33921.41,4.60806115,156311.93157422153
1609882440,2021-01-05 21:34:00,BTC/USD,34034.79,34034.79,33995.76,34011.19,1.99104789,67717.9080858891
1609882380,2021-01-05 21:33:00,BTC/USD,34010.19,34034.89,33998.30,34034.78,3.32049078,113012.1731893284
1609882320,2021-01-05 21:32:00,BTC/USD,34036.42,34045.93,34001.04,34010.19,6.64272017,225920.17509853232
1609882260,2021-01-05 21:31:00,BTC/USD,34016.88,34070.43,34016.88,34018.80,15.72960093,535102.1481174841
1609882200,2021-01-05 21:30:00,BTC/USD,33979.89,34028.70,33979.89,34016.86,4.41302310,150117.18896946602
1609882140,2021-01-05 21:29:00,BTC/USD,34000.00,34018.63,33937.90,33950.25,4.38569543,148895.4562723575
1609882080,2021-01-05 21:28:00,BTC/USD,33972.89,34025.94,33972.89,33990.91,2.50643487,85196.00208703171
1609882020,2021-01-05 21:27:00,BTC/USD,33960.00,34015.36,33960.00,33978.68,2.99512438,101770.3728682184
1609881960,2021-01-05 21:26:00,BTC/USD,33883.50,33960.00,33878.55,33960.00,5.42361535,184185.977286
1609881900,2021-01-05 21:25:00,BTC/USD,33975.20,34000.00,33908.78,33908.78,6.49350236,220186.7429547208
1609881840,2021-01-05 21:24:00,BTC/USD,33944.29,33990.00,33934.31,33975.20,6.06402840,206026.57769567997
1609881780,2021-01-05 21:23:00,BTC/USD,33889.80,33977.61,33878.67,33974.14,2.24471697,76262.3285991558
1609881720,2021-01-05 21:22:00,BTC/USD,33914.35,33945.81,33879.02,33926.45,3.78023706,128250.023604237
1609881660,2021-01-05 21:21:00,BTC/USD,33922.00,33935.28,33875.58,33904.61,0.84921465,28792.2915145365
1609881600,2021-01-05 21:20:00,BTC/USD,33965.70,33980.06,33926.91,33941.80,2.75066522,93362.52876419602
1609881540,2021-01-05 21:19:00,BTC/USD,33926.83,33979.47,33876.29,33935.79,4.93439078,167452.4492880162
1609881480,2021-01-05 21:18:00,BTC/USD,33853.40,33933.53,33853.40,33919.69,5.65456535,191801.10375674153
1609881420,2021-01-05 21:17:00,BTC/USD,33844.81,33903.95,33834.49,33842.65,4.25716750,144073.829693875
1609881360,2021-01-05 21:16:00,BTC/USD,33877.31,33906.28,33833.45,33833.45,3.03768540,102775.37709662999
1609881300,2021-01-05 21:15:00,BTC/USD,33921.02,33923.49,33875.42,33890.04,5.68367864,192620.0964567456
1609881240,2021-01-05 21:14:00,BTC/USD,33998.22,33998.22,33911.99,33943.28,3.68790503,125179.5930466984
1609881180,2021-01-05 21:13:00,BTC/USD,33965.10,34008.48,33954.71,34000.00,6.72014429,228484.90586
1609881120,2021-01-05 21:12:00,BTC/USD,33944.43,33996.90,33931.38,33951.06,10.56618861,358733.3034694266
1609881060,2021-01-05 21:11:00,BTC/USD,33890.52,33962.59,33890.52,33929.34,4.67301427,158552.28999168178
1609881000,2021-01-05 21:10:00,BTC/USD,33957.54,33976.26,33868.18,33868.18,4.85575668,164455.6412744424
1609880940,2021-01-05 21:09:00,BTC/USD,33980.32,34009.95,33950.95,33950.95,15.69907308,532998.4451854259
1609880880,2021-01-05 21:08:00,BTC/USD,33915.25,33967.15,33851.29,33952.78,4.75460911,161432.1970978258
1609880820,2021-01-05 21:07:00,BTC/USD,33851.29,33924.22,33851.29,33915.25,3.20161817,108583.6806400925
1609880760,2021-01-05 21:06:00,BTC/USD,33950.00,33950.00,33841.10,33841.10,4.45320944,150701.505979984
1609880700,2021-01-05 21:05:00,BTC/USD,33900.72,33966.46,33895.07,33950.00,42.52563868,1443745.433186
1609880640,2021-01-05 21:04:00,BTC/USD,33852.37,33904.48,33777.00,33885.38,62.62860104,2122193.945108795
1609880580,2021-01-05 21:03:00,BTC/USD,33851.46,33865.02,33792.80,33836.90,13.89852927,470283.145056063
1609880520,2021-01-05 21:02:00,BTC/USD,33937.16,33989.06,33842.07,33875.19,18.24044351,617898.4895855169
1609880460,2021-01-05 21:01:00,BTC/USD,34023.10,34023.10,33927.04,33937.16,8.58553027,291368.5144578332
1609880400,2021-01-05 21:00:00,BTC/USD,34053.06,34091.96,34024.73,34029.72,11.46974685,390312.27377638203
1609880340,2021-01-05 20:59:00,BTC/USD,34076.16,34131.68,34059.63,34085.71,19.81863648,675532.2956527007
1609880280,2021-01-05 20:58:00,BTC/USD,34093.65,34111.61,34016.57,34079.39,16.80889176,572836.7777568265
1609880220,2021-01-05 20:57:00,BTC/USD,33861.71,34098.30,33861.71,34098.29,59.98388591,2045347.937086094
1609880160,2021-01-05 20:56:00,BTC/USD,33945.81,33950.37,33854.69,33880.35,1.69931947,57573.538405414496
